"","ID","Sentinel_rand_firefreq","QPWS_rand_firefreq","Lon","Lat","TWI","tempseason","precipseason","diurnal_temp","solar_radiation","FPC","soil_clay","slope","aspect","topo_position","elevation"
"11",11,3,3,2006115.5,-3066777.5,6.50953960418701,405.263427734375,46.3062591552734,9.70833301544189,18.2531318664551,64.75,31.8518524169922,9.10420799255371,245.545043945312,4,531.598449707031
"12",12,1,3,2091065.5,-3107922.5,11.0664663314819,334.397918701172,33.2932357788086,6.63333320617676,18.3096466064453,41.5,12.3888893127441,1.99113392829895,98.7987442016602,5,7.1839280128479
"13",13,0,2,1987085.5,-2964087.5,15.2801694869995,415.949768066406,48.6510200500488,11.7749996185303,18.4739265441895,34.25,24.6111106872559,2.86802220344543,186.766815185547,2,280.829986572266
"14",14,2,6,2020180.5,-3077897.5,8.99441528320312,396.567413330078,46.016471862793,9.70833301544189,18.2589950561523,77.75,29.2592582702637,12.6630325317383,191.732070922852,5,528.726318359375
"15",15,2,4,1989985.5,-3052427.5,6.00992345809937,419.549713134766,43.4451904296875,10.0833330154419,18.2888641357422,57.25,30.3703708648682,12.2851734161377,240.834365844727,4,488.108703613281
"16",16,1,2,2018720.5,-3048952.5,5.42572736740112,391.592498779297,47.3136520385742,9.73333358764648,18.1026191711426,64,32.0185165405273,18.0220985412598,336.270904541016,4,472.911163330078
"17",17,1,1,1991325.5,-2966277.5,11.5080080032349,409.062103271484,47.8697967529297,11.6166667938232,18.4598083496094,48.75,24.3333339691162,6.94000673294067,23.4495239257812,4,281.393218994141
"18",18,0,1,1972375.5,-3055657.5,5.3971209526062,448.199035644531,41.987190246582,11.8416662216187,18.5161018371582,71.75,28.8518524169922,17.5236263275146,134.150436401367,4,379.945983886719
"19",19,0,1,2036415.5,-2966192.5,8.04030227661133,385.159088134766,50.0636711120605,11.4916667938232,18.4135189056396,58.25,27.3148136138916,6.0583324432373,152.011215209961,4,99.1686630249023
"20",20,0,1,2016370.5,-3050552.5,7.13871240615845,391.836181640625,45.9218673706055,9.21666622161865,18.1026191711426,78,33.462963104248,3.86750531196594,57.6582183837891,3,599.908813476562
"21",21,2,2,1980385.5,-2971682.5,5.91521883010864,428.461608886719,46.4151306152344,12.2583332061768,18.5075378417969,43,31.5555553436279,17.4151725769043,151.622894287109,4,324.066131591797
"22",22,0,3,2061230.5,-3207747.5,6.27757883071899,363.945922851562,45.1326904296875,10.408332824707,18.1847801208496,52,31.2222213745117,7.27980852127075,317.209259033203,5,101.235992431641
"23",23,0,2,2056370.5,-3224487.5,4.65214776992798,358.017456054688,44.8504791259766,9.61666679382324,18.0413818359375,44.5,26.2592601776123,25.2325325012207,209.594711303711,4,236.748352050781
"24",24,1,2,1996370.5,-3005577.5,6.90487909317017,407.684478759766,43.5762062072754,10.1750001907349,18.2983932495117,76.5,27.5555553436279,9.78012752532959,166.369598388672,4,634.408508300781
"25",25,1,2,2011765.5,-3130892.5,6.61495685577393,411.706329345703,47.5430870056152,10.9916667938232,18.3548259735107,54.25,30.5,12.9510631561279,173.103057861328,4,155.369857788086
"26",26,5,4,1995280.5,-3041107.5,7.36762952804565,417.641296386719,45.2331428527832,10.3500003814697,18.2745838165283,61.75,25.0740737915039,4.22171926498413,275.898132324219,5,575.245788574219
"27",27,3,4,1997165.5,-2963882.5,5.2194356918335,394.556457519531,47.3217620849609,11.1750001907349,18.488862991333,37,25.3518524169922,16.7004299163818,348.833068847656,4,352.801025390625
"28",28,1,2,2059840.5,-3208247.5,6.1353874206543,365.230041503906,48.8181991577148,10.375,18.1847801208496,56.5,31.7962951660156,14.4750690460205,49.6779136657715,4,207.765106201172
"29",29,0,1,2016105.5,-3090192.5,6.93568229675293,400.467529296875,47.3188972473145,9.96666622161865,18.2218208312988,60.25,29.2037029266357,3.68156790733337,19.0961818695068,5,512.107604980469
"30",30,1,2,2010290.5,-3130697.5,7.22619009017944,408.884979248047,45.0892448425293,10.6416664123535,18.4199714660645,60.25,29.1296291351318,16.9275455474854,124.975051879883,4,195.283020019531
"31",31,1,2,1958370.5,-3116837.5,6.14507865905762,426.163940429688,45.088134765625,10.2583332061768,18.5386219024658,58.75,31.2222213745117,19.9341812133789,78.3647384643555,4,514.751586914062
"32",32,1,2,2057290.5,-3168387.5,8.23949146270752,376.052062988281,42.3008270263672,10.033332824707,18.3559417724609,54.75,30.6111106872559,2.90069699287415,40.2030143737793,3,77.6103210449219
"33",33,0,1,1984600.5,-3233962.5,7.53874063491821,403.219055175781,45.0341720581055,9.23333358764648,17.9514465332031,70,31.981481552124,16.7315464019775,262.976684570312,2,576.65966796875
"34",34,1,4,2069020.5,-3013467.5,7.78327608108521,345.420257568359,36.8938064575195,8.26666641235352,18.3070545196533,60.75,11.9074077606201,10.4864206314087,280.642883300781,4,28.8655033111572
"35",35,0,2,2038970.5,-3047632.5,6.33999538421631,379.164489746094,51.6892852783203,9.90833282470703,18.1244049072266,70,27.6666660308838,17.0229167938232,23.4637641906738,4,285.067840576172
"36",36,1,4,1974160.5,-3204222.5,7.25109100341797,400.763244628906,47.1105842590332,10.3083333969116,18.1062641143799,57.25,29.7777767181396,7.07884931564331,164.718978881836,4,613.327087402344
"37",37,0,1,1961025.5,-3126972.5,8.66655826568604,419.531433105469,47.1605262756348,9.35833358764648,18.4661121368408,75.25,29.0925922393799,4.48731660842896,267.323822021484,3,713.44482421875
"38",38,1,3,1955955.5,-3012237.5,9.8891429901123,436.515777587891,44.5677299499512,11.591667175293,18.5375156402588,58,32.3333320617676,1.40766572952271,326.091491699219,3,420.412139892578
"39",39,0,1,1992050.5,-3001487.5,6.89533138275146,408.638732910156,48.5389137268066,11,18.3812484741211,65.75,33.2222213745117,17.2139987945557,204.950607299805,4,391.605438232422
"40",40,3,4,2068920.5,-3005137.5,11.0646705627441,362.532135009766,38.9066352844238,9.23333358764648,18.3020076751709,45,10.5740737915039,1.40587222576141,325.917419433594,3,-6.2794451713562
"41",41,1,1,2080000.5,-3178962.5,9.14772796630859,345.380767822266,38.6548004150391,8.56666660308838,18.2956676483154,57.5,8.85185146331787,1.2116916179657,66.1507415771484,3,-3.43165111541748
"42",42,8,1,1999925.5,-3058602.5,6.09104490280151,412.156860351562,42.0614051818848,9.89166641235352,18.2695846557617,76.5,32.5185165405273,12.6073837280273,164.783248901367,4,418.852630615234
"43",43,2,4,2068805.5,-2988487.5,8.62311172485352,374.221160888672,46.4256019592285,10.2916660308838,18.3500957489014,52.5,20.7777786254883,4.78581190109253,338.107391357422,3,24.2458992004395
"44",44,1,5,1963970.5,-3178462.5,5.21956586837769,409.2333984375,44.612735748291,9.78333282470703,18.3935813903809,59,28.0740737915039,32.023868560791,232.561431884766,4,768.399475097656
"45",45,0,1,2018320.5,-3054337.5,6.05684471130371,391.143188476562,46.5557327270508,9.09166717529297,18.0853157043457,73.5,32,23.2192611694336,75.733268737793,4,505.516967773438
"46",46,2,5,2076570.5,-2960667.5,6.56208515167236,346.654998779297,39.1618270874023,8.11666679382324,18.4141960144043,55.75,15.3333339691162,9.65820789337158,18.3308486938477,4,26.2578163146973
"47",47,2,2,1971985.5,-3114027.5,7.74911785125732,415.547058105469,45.054012298584,10.2583332061768,18.5111904144287,58,30.1666660308838,8.78348827362061,337.832244873047,2,383.002868652344
"48",48,0,3,1997230.5,-3004147.5,5.91326475143433,402.912445068359,43.6956214904785,9.79166698455811,18.286169052124,60.5,21.037036895752,21.7285804748535,42.7315216064453,4,603.849731445312
"49",49,3,4,1988130.5,-3052402.5,8.47905254364014,424.004180908203,43.919563293457,10.3333330154419,18.3457412719727,49.75,36.0185203552246,5.66013526916504,26.4979286193848,4,463.508148193359
"50",50,3,1,1978845.5,-3220062.5,5.72357273101807,400.394439697266,47.4912719726562,10.1916666030884,18.0373764038086,41.5,28.8888893127441,20.2296962738037,104.16845703125,4,569.811645507812
"51",51,4,5,2065555.5,-2983937.5,8.05325603485107,374.132354736328,41.3030166625977,10.6000003814697,18.3387451171875,41.75,26.2222232818604,6.69690656661987,41.4121360778809,2,39.6571769714355
"52",52,0,3,1967730.5,-3190142.5,6.8597297668457,415.027160644531,43.6967506408691,8.97499942779541,18.127685546875,65,26.2037029266357,31.4251308441162,205.433746337891,4,766.427551269531
"53",53,0,1,1913625.5,-3063342.5,7.5316219329834,462.048095703125,45.4306831359863,11.2083330154419,18.5805854797363,63,29.9259262084961,22.5336685180664,241.644271850586,4,724.455200195312
"54",54,7,7,1978100.5,-3217572.5,6.37343263626099,401.067474365234,50.3056297302246,10.7416667938232,18.0373764038086,37,25.0555553436279,33.7444076538086,296.267761230469,4,466.161651611328
"55",55,6,2,1999240.5,-3063917.5,9.69940757751465,414.355102539062,42.364803314209,10.7166662216187,18.3271179199219,66,28.8888893127441,5.9407000541687,167.466400146484,2,310.129943847656
"56",56,0,1,2083460.5,-3130922.5,7.50907325744629,335.47119140625,34.1385803222656,6.58333301544189,18.339750289917,54.25,13.1851854324341,5.01924896240234,199.158111572266,4,48.119255065918
"57",57,1,3,2059885.5,-3206557.5,6.69771003723145,365.416961669922,44.5643196105957,10.4333333969116,18.1847801208496,53,30,15.9407444000244,41.1092567443848,4,128.028961181641
"58",58,0,4,2059280.5,-3229272.5,5.63909435272217,356.27783203125,44.7111740112305,9.44166660308838,17.9617595672607,60.5,29.5,31.2508316040039,337.863525390625,4,293.483062744141
"59",59,0,1,2032480.5,-2989882.5,7.75619459152222,394.827362060547,50.1200714111328,11.9166660308838,18.3676624298096,62,31.4074077606201,1.63135182857513,173.248413085938,3,101.884490966797
"60",60,1,2,1967210.5,-3119262.5,8.68983554840088,414.243560791016,42.782341003418,9.98333358764648,18.4944152832031,66.25,35.5740737915039,2.08868741989136,322.033630371094,3,521.090026855469
"61",61,0,2,2054085.5,-3223042.5,7.52395868301392,362.655151367188,47.3942108154297,9.90833282470703,18.0282344818115,64.5,24.6851844787598,8.41239833831787,48.255744934082,2,121.525741577148
"62",62,0,1,2037620.5,-3238597.5,6.00700950622559,376.094360351562,42.8489837646484,7.91666603088379,17.8334274291992,52,28.6111106872559,42.0186347961426,20.6393814086914,4,697.569274902344
"63",63,1,1,1997870.5,-3031992.5,8.52307033538818,412.291046142578,40.6211166381836,10.1416664123535,18.2250347137451,64.5,27.981481552124,6.52486133575439,221.97721862793,4,549.316345214844
"64",64,0,1,1988895.5,-3230087.5,5.2557897567749,394.901214599609,45.4561424255371,8.46666717529297,17.9687538146973,69.5,26.018518447876,24.093770980835,264.251373291016,4,1103.38146972656
"65",65,0,1,2075905.5,-2990997.5,11.0752611160278,350.952178955078,39.9936866760254,8.11666679382324,18.2824573516846,69,12.962963104248,2.48306131362915,234.479644775391,3,183.417510986328
"66",66,0,3,1997185.5,-3232017.5,4.75627565383911,387.023162841797,41.7498512268066,7.95833301544189,17.9867610931396,34,22.2037029266357,48.8330230712891,65.5937652587891,4,1118.47106933594
"67",67,0,5,1997645.5,-3234977.5,6.39507627487183,395.091796875,45.3035621643066,9.55833339691162,17.8583507537842,51.25,25.3888893127441,18.3084182739258,13.6931371688843,4,425.93212890625
"68",68,0,3,2024895.5,-3125167.5,6.28258228302002,378.942901611328,49.2877502441406,9.15000057220459,18.2724094390869,36,25.8333339691162,23.7688903808594,15.5559768676758,4,337.937255859375
"69",69,0,3,2035540.5,-2966957.5,6.96301794052124,385.833404541016,49.2074813842773,11.533332824707,18.4135189056396,64.25,25.1666660308838,6.54783344268799,218.45832824707,4,87.3024826049805
"70",70,5,3,2011025.5,-3063697.5,6.76609897613525,405.790252685547,45.2303123474121,9.625,18.1244564056396,55.5,27.0740737915039,20.5179252624512,59.2792358398438,4,392.755401611328
"71",71,6,2,2010445.5,-3128262.5,6.56790828704834,409.070220947266,45.4746932983398,10.6916666030884,18.4199714660645,36.5,32.462963104248,11.5603704452515,72.809440612793,4,128.108627319336
"72",72,4,5,2079170.5,-2959117.5,8.44360446929932,335.569396972656,42.2265281677246,7.69999980926514,18.4141960144043,61.5,10.4444446563721,1.20271158218384,294.104614257812,6,9.11983680725098
"73",73,1,1,2075875.5,-3182507.5,8.06216430664062,354.024475097656,38.0510444641113,8.61666679382324,18.304515838623,57,13.8888893127441,1.19599664211273,12.3657970428467,2,3.50790643692017
"74",74,3,2,1983775.5,-2963382.5,6.07761573791504,410.872131347656,50.2760963439941,11.0833330154419,18.4739265441895,44.5,22.6666660308838,6.86899614334106,120.421508789062,4,422.543823242188
"75",75,4,5,1965270.5,-3179477.5,6.26810884475708,408.267547607422,45.0003890991211,9.79166603088379,18.2877712249756,47.25,27,38.3599472045898,331.676940917969,4,827.062194824219
"76",76,2,4,2088830.5,-3106882.5,5.92779350280762,343.604705810547,34.7023696899414,7.15833330154419,18.3018321990967,52,13.5,14.3870372772217,288.100677490234,4,47.1796607971191
"77",77,3,5,1904400.5,-2959242.5,7.02234888076782,450.794555664062,42.4669151306152,12.0083332061768,18.7875690460205,37.75,19.7222213745117,17.8582572937012,16.4037227630615,4,406.947052001953
"78",78,1,1,1906815.5,-3148822.5,7.70617055892944,473.891021728516,44.200252532959,12.6833333969116,18.8259181976318,38,44.7037048339844,3.90075540542603,150.750640869141,2,594.788879394531
"79",79,0,1,1967995.5,-3072017.5,10.5457124710083,424.891052246094,42.8364677429199,10.7083330154419,18.472225189209,61,34.7407417297363,1.49504685401917,284.968963623047,3,448.290252685547
"80",80,1,3,2005345.5,-3031417.5,6.99431467056274,402.194732666016,44.7290306091309,10.4666662216187,18.253303527832,67,30.518518447876,14.6593742370605,74.9435729980469,2,374.322479248047
"81",81,2,1,2080570.5,-3174252.5,5.65623617172241,351.687225341797,38.7653274536133,8.55833339691162,18.3062915802002,57.75,13.6296291351318,17.806734085083,132.535491943359,4,14.2576770782471
"82",82,2,1,1987160.5,-3049717.5,5.46533346176147,425.158355712891,44.3061485290527,10.6583337783813,18.3457412719727,58.5,30.7592601776123,5.95150184631348,213.939651489258,4,468.585754394531
"83",83,1,3,2081235.5,-2986782.5,6.04806232452393,334.737579345703,37.1666259765625,7.13333320617676,18.3164901733398,67.25,17.2222213745117,13.1878747940063,40.3371238708496,4,82.1368560791016
"84",84,2,6,2016395.5,-3127577.5,5.11519384384155,392.856689453125,43.2873497009277,8.78333282470703,18.3548259735107,55.5,27.462963104248,11.7294139862061,311.768005371094,5,512.267822265625
"85",85,1,4,2066810.5,-3001302.5,6.86006593704224,376.371002197266,45.0117530822754,10.1416664123535,18.3247966766357,53.5,14.777777671814,3.76147794723511,48.5516700744629,3,22.0222053527832
"86",86,0,1,2037320.5,-3233602.5,6.78742074966431,377.108245849609,45.1223106384277,9.08333301544189,17.8334274291992,61.5,29.9444446563721,31.1441287994385,184.431518554688,4,429.0380859375
"87",87,1,4,2077700.5,-2963542.5,10.3553705215454,332.637237548828,38.650203704834,7.54166698455811,18.4170818328857,41.3888893127441,14.5,3.27828288078308,59.7110977172852,3,0.00999999977648258
"88",88,6,1,1999360.5,-3064562.5,7.79364061355591,415.1533203125,43.9393005371094,11,18.3271179199219,72.25,27.7777786254883,8.74877548217773,127.428604125977,4,263.150695800781
"89",89,1,3,2056165.5,-2988387.5,7.37393808364868,380.767517089844,49.7206649780273,11.1750001907349,18.3443794250488,51.5,22.2592601776123,8.00689029693604,147.06901550293,4,57.1347999572754
"90",90,2,4,2066880.5,-2994432.5,10.6815633773804,380.450286865234,45.4700317382812,10.6000003814697,18.3442001342773,45.5,15.537036895752,2.27356696128845,332.570709228516,3,4.24548673629761
"91",91,0,1,2014030.5,-3119107.5,5.95138216018677,388.61328125,49.2897453308105,8.625,18.2563514709473,65.75,29.3888893127441,9.59393692016602,303.519866943359,4,601.150207519531
"92",92,2,1,1987670.5,-3048347.5,7.51082134246826,429.071166992188,43.9115943908691,11.0083332061768,18.327054977417,60,32,4.13395071029663,263.359375,3,427.213439941406
"93",93,0,1,1955455.5,-3063352.5,7.01517820358276,447.386993408203,43.474681854248,11.8916664123535,18.5498332977295,61.25,31.9444446563721,9.25174331665039,25.8231258392334,4,450.056671142578
"94",94,2,4,2063150.5,-3000822.5,8.08805465698242,376.882141113281,46.4140014648438,10.3666667938232,18.3247966766357,58,24.6666660308838,3.88510799407959,290.864013671875,3,70.889045715332
"95",95,1,4,1966560.5,-3184267.5,5.50609588623047,407.394500732422,43.614086151123,9.35833358764648,18.2475509643555,67.75,28.3703708648682,35.6628456115723,268.327819824219,4,817.24560546875
"96",96,0,1,1916995.5,-3058482.5,7.43822956085205,443.398529052734,40.2916259765625,9.43333339691162,18.6125526428223,81.25,31.7777767181396,22.1980800628662,359.954132080078,4,746.571838378906
"97",97,2,3,1961000.5,-3138392.5,7.21427297592163,424.502349853516,46.1158027648926,10.5833339691162,18.6014366149902,65,30.1851844787598,16.1145477294922,146.464569091797,4,280.550140380859
"98",98,0,4,2085030.5,-3124612.5,7.7226734161377,340.626647949219,34.9487266540527,6.51666688919067,18.3174057006836,60,11.722222328186,5.96588754653931,91.5469970703125,4,55.5497970581055
"99",99,1,1,2077000.5,-2992237.5,7.30891466140747,348.407623291016,39.970401763916,7.80000019073486,18.2824573516846,63.5,14.8333330154419,7.91704797744751,71.2574310302734,4,162.826354980469
"100",100,4,5,1989510.5,-3052697.5,6.37782955169678,421.692779541016,44.1621551513672,10.1416664123535,18.2888641357422,51.25,32.5,5.01382398605347,76.8724899291992,5,486.828796386719
"101",101,0,1,2037805.5,-2964797.5,7.99963903427124,385.002960205078,48.162296295166,11.4166660308838,18.4290008544922,60.75,28.9444446563721,2.87567162513733,102.922424316406,3,66.1418609619141
"102",102,0,1,2004915.5,-3061012.5,5.28390169143677,408.224853515625,43.8064956665039,9.20833301544189,18.1743087768555,56.75,31.6666660308838,19.0266647338867,317.064422607422,4,598.084594726562
"103",103,4,3,1978480.5,-3037502.5,8.78997135162354,436.816131591797,41.4988136291504,11.6166667938232,18.4242038726807,41.5,31.3148155212402,9.01032829284668,274.109130859375,2,307.193634033203
"104",104,1,3,2012870.5,-3127562.5,5.44779872894287,405.28515625,47.967472076416,10.1333332061768,18.3548259735107,63.25,29.3333339691162,25.8852386474609,147.903213500977,4,232.003479003906
"105",105,0,4,1963810.5,-3137142.5,6.32282447814941,419.579498291016,45.8457717895508,10.4166669845581,18.6014366149902,65.75,27.7962951660156,11.6173295974731,124.973121643066,4,265.568267822266
"106",106,2,3,2004040.5,-3031937.5,5.84731578826904,403.358062744141,43.9577598571777,10.1833333969116,18.253303527832,61.5,32,17.8406085968018,205.801025390625,4,526.985778808594
"107",107,3,3,1904240.5,-2955827.5,6.93989038467407,451.061676025391,45.2642135620117,12.6916666030884,18.8468837738037,16.75,22.8333339691162,7.7213249206543,69.6496658325195,4,303.966400146484
"108",108,1,3,2092060.5,-3106732.5,7.50116872787476,333.991027832031,32.9757995605469,6.51666688919067,18.3096466064453,54,17.8333339691162,5.04227352142334,231.594619750977,4,24.9168815612793
"109",109,0,2,1912555.5,-3063497.5,8.64783382415771,464.205108642578,44.1486129760742,11.4333333969116,18.7098045349121,53,31.3333339691162,11.6637258529663,138.203750610352,4,635.005432128906
"110",110,1,1,1967815.5,-3045757.5,7.31692361831665,433.592071533203,42.8197288513184,11.2583332061768,18.5093860626221,50.75,33.8888893127441,4.90266180038452,91.4148330688477,1,321.118621826172
"111",111,0,2,2063155.5,-3009617.5,8.19474029541016,363.238830566406,38.9778442382812,9.16666698455811,18.3234233856201,67.75,20.3333339691162,4.48244285583496,278.779052734375,3,26.4131641387939
"112",112,0,1,1971375.5,-3207667.5,5.22682189941406,404.657318115234,41.8830375671387,8.69166660308838,18.0477867126465,74.5,22.4074077606201,9.93962955474854,7.36422157287598,5,1201.68811035156
"113",113,5,7,2020220.5,-3070502.5,5.99508094787598,394.529846191406,47.2930870056152,9.23333358764648,18.1325778961182,74.25,31.518518447876,13.9444408416748,133.486999511719,4,535.916381835938
"114",114,0,5,1997430.5,-3235422.5,5.87046337127686,395.091796875,45.3035621643066,9.55833339691162,17.8583507537842,51,23.8148155212402,13.755687713623,355.758087158203,4,521.947570800781
"115",115,2,5,2062935.5,-3022847.5,7.41753196716309,362.744964599609,41.139289855957,9.34166717529297,18.3041515350342,35.25,16.7407417297363,0.554086804389954,292.743804931641,6,7.19883298873901
"116",116,0,1,2024160.5,-3045382.5,7.48837995529175,386.017669677734,46.9790306091309,9.49166679382324,18.2205829620361,77.75,29.8888893127441,0.818473100662231,328.574127197266,3,465.618804931641
"117",117,1,5,1973600.5,-3134297.5,7.13571786880493,415.488952636719,50.2663612365723,10.6000003814697,18.5686588287354,56.75,26.5555553436279,5.30904245376587,178.578979492188,4,214.919235229492
"118",118,5,5,1963775.5,-3177327.5,5.67094135284424,415.921752929688,46.3285369873047,10.3666667938232,18.3935813903809,29,27.5555553436279,24.6245460510254,332.466705322266,4,645.876403808594
"119",119,2,2,2065710.5,-3043167.5,11.967999458313,356.016204833984,36.9151191711426,9.65833377838135,18.2559394836426,49.25,15.8333330154419,2.15773034095764,343.006408691406,2,-3.60384321212769
"120",120,2,4,2023580.5,-3070577.5,6.76593685150146,389.660888671875,51.7847862243652,8.94999980926514,18.1393280029297,64.75,28.7777786254883,21.4757919311523,33.8983535766602,4,455.870391845703
"121",121,0,1,2000730.5,-3098452.5,4.73396253585815,405.72607421875,44.1857948303223,9.80000019073486,18.4016571044922,61.75,27.7222232818604,14.026141166687,192.491302490234,5,456.801116943359
"122",122,0,3,1933185.5,-2969402.5,9.16715621948242,444.497283935547,47.8338050842285,12.1583337783813,18.6510314941406,46,31.9259262084961,4.64957809448242,110.61710357666,3,376.502227783203
"123",123,2,2,2017940.5,-3043732.5,5.20240068435669,391.315551757812,45.944896697998,10.0916662216187,18.1734447479248,72.75,28.4444446563721,25.0937747955322,163.070846557617,4,314.164581298828
"124",124,0,1,2017845.5,-3096417.5,6.0054178237915,395.17041015625,43.8986434936523,9.74166679382324,18.2220687866211,72.25,25.2407417297363,17.0260181427002,96.8782730102539,4,325.217010498047
"125",125,2,1,1955890.5,-3064872.5,6.68603086471558,448.970825195312,41.9403305053711,12.0916662216187,18.5498332977295,46,27.9074077606201,9.78707599639893,212.1181640625,4,399.224487304688
"126",126,0,1,2037920.5,-3239097.5,4.70872116088867,376.094360351562,42.8489837646484,7.91666603088379,17.6991844177246,57.75,26.037036895752,43.5078964233398,19.2291984558105,4,1051.22705078125
"127",127,2,4,2069455.5,-2998667.5,9.4123706817627,369.652526855469,40.5966110229492,9.77499961853027,18.32887840271,54.25,14.222222328186,1.84112393856049,82.1668930053711,2,0.542932987213135
"128",128,0,1,2019585.5,-3128462.5,5.95391321182251,389.086700439453,47.491569519043,8.59166717529297,18.246862411499,70.25,23.8888893127441,9.49181365966797,157.646926879883,4,605.783142089844
"129",129,0,1,2018915.5,-3177152.5,7.19674825668335,399.590698242188,48.370662689209,11.9499998092651,18.3465003967285,48.75,29.7777786254883,12.7279109954834,229.74333190918,4,158.404998779297
"130",130,3,4,1970830.5,-3217792.5,6.41333627700806,413.381072998047,42.3813819885254,8.54166603088379,18.0050086975098,59.25,30.6111125946045,15.3998250961304,91.6229858398438,4,983.803955078125
"131",131,4,2,1994915.5,-3051867.5,6.43688631057739,425.875183105469,45.1015472412109,11.2166662216187,18.3293743133545,34,23.7222213745117,34.3718566894531,354.565368652344,4,285.298492431641
"132",132,1,1,1990635.5,-3041667.5,5.63564777374268,420.221801757812,41.9219017028809,10.5166664123535,18.3010482788086,57.75,28.8518524169922,11.7059869766235,159.172943115234,4,590.833251953125
"133",133,3,4,2062660.5,-3065587.5,12.2636690139771,370.431762695312,39.9750595092773,10.4333333969116,18.2369251251221,45.25,16.7777786254883,2.07703852653503,204.419662475586,3,3.16284036636353
"134",134,3,1,2065585.5,-3051932.5,10.7680416107178,350.856903076172,39.0335502624512,9.52499961853027,18.2475719451904,36.75,8.62963008880615,1.07595777511597,341.216369628906,2,-3.29692125320435
"135",135,0,2,2059660.5,-3094252.5,10.5929584503174,373.842681884766,43.5039291381836,9.44999980926514,18.2979011535645,59.5,9.72222232818604,1.39581477642059,311.918914794922,3,15
"136",136,3,3,1996075.5,-3029082.5,6.91283750534058,410.135559082031,42.1817588806152,9.82499980926514,18.2387237548828,52.5,34.1851844787598,6.77965688705444,123.563247680664,4,618.112365722656
"137",137,0,2,2033630.5,-3137442.5,5.15206098556519,382.908294677734,48.2749099731445,10.1750001907349,18.3773536682129,52,29.8333320617676,12.790638923645,193.841262817383,4,203.240097045898
"138",138,2,2,1996565.5,-3238707.5,5.94464063644409,398.138427734375,45.0469055175781,9.69166660308838,17.9131546020508,71.5,25.537036895752,14.1987657546997,105.900283813477,4,453.609375
"139",139,1,1,2076275.5,-2993832.5,5.98127269744873,340.983428955078,35.729320526123,7.58333301544189,18.2824573516846,65.25,12.5740737915039,1.49958610534668,117.243606567383,3,178.481628417969
"140",140,3,1,1979885.5,-3041617.5,5.36135578155518,439.671661376953,42.4671974182129,11.5583333969116,18.4242038726807,36.25,32.4444465637207,12.369776725769,270.200622558594,4,379.887756347656
"141",141,2,1,2060955.5,-3090247.5,8.69070053100586,375.149230957031,45.2779731750488,9.64166641235352,18.2979011535645,46,17.5,2.79587268829346,360,3,7
"142",142,0,1,1972625.5,-3220332.5,4.86693334579468,409.940856933594,43.3955917358398,8.66666603088379,17.9400997161865,75.75,25.8888893127441,37.5253791809082,149.100158691406,4,862.1298828125
"143",143,1,5,1914845.5,-3257292.5,6.88356828689575,477.262359619141,35.3639869689941,11.7416667938232,18.1856555938721,49.5,15.759259223938,1.73919355869293,315.592956542969,5,897.957092285156
"144",144,1,3,2020110.5,-3140367.5,6.54104137420654,396.031433105469,54.0223731994629,9.66666698455811,18.346866607666,68,30,15.9114084243774,114.488327026367,4,359.696685791016
